id,modelId,isModel,type,article,articleHtml,manufacturerCode,manufacturerCodeHtml,name,nameHtml,unitName,multiplicity,image.60,image.168,image.600,image.750,brand.id,brand.name,brand.synonyms,brand.nameHtml,sections,section.id,section.name,section.externalId,stocks,stockStatus,price.value,price.typeId,contractPrice,defaultPrice,favorite,analog,isAnalogSource,numberOfItemsInCart,badges,isRelated,isRelatedSource,hasRelated,productSets,externalLinks,changeDate,numberOfAnalogues,ean,shortName,series,manufacturerWarranty,deliveryTime
eDx_hWwBpdxqooujzqqn,null,false,catalog,71750000,71750000,null,,"Смеситель для раковины, Hansgrohe, Talis Select E, тип открывания воды-однорычажный, отверстия для монтажа-1, высота, мм-178, вынос излива, мм-112, донный клапан-есть, цвет-хром","Смеситель для раковины, Hansgrohe, Talis Select E, тип открывания воды-однорычажный, отверстия для монтажа-1, высота, мм-178, вынос излива, мм-112, донный клапан-есть, цвет-хром",шт,1,/images/60/5b/e4/5be4cdc4ba07cf082a76eee594bc2a46.jpg,/images/168/5b/e4/5be4cdc4ba07cf082a76eee594bc2a46.jpg,/images/750/5b/e4/5be4cdc4ba07cf082a76eee594bc2a46.jpg,/images/750/5b/e4/5be4cdc4ba07cf082a76eee594bc2a46.jpg,113,Hansgrohe,"хансгрое, хансгрохе, hansgroe",Hansgrohe,"[{""name"":""Смеситель для раковины"",""id"":391,""externalId"":""d56e5a83-852f-11e4-8887-003048b99ee9""}]",391,Смеситель для раковины,d56e5a83-852f-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":2,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":true,""amount"":2,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":2,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,20189.46,469,14435.46,20189.46,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],26-01-2022 07:25:56,null,4011097782379,"Смеситель для раковины, Hansgrohe, Talis Select E, цвет-хром",Talis Select E,5,45
Dz0vhmwBpdxqooujkCZL,null,false,catalog,32512000,32512000,null,,"Смеситель для раковины, Hansgrohe, Metropol, тип открывания воды-однорычажный, отверстия для монтажа-1, высота, мм-326, вынос излива, мм-204, цвет-хром, со сливным клапаном Push-Open, для раковины в форме таза","Смеситель для раковины, Hansgrohe, Metropol, тип открывания воды-однорычажный, отверстия для монтажа-1, высота, мм-326, вынос излива, мм-204, цвет-хром, со сливным клапаном Push-Open, для раковины в форме таза",шт,1,/images/60/41/e3/41e36ff43962ba5db87852d66545f98c.jpg,/images/168/41/e3/41e36ff43962ba5db87852d66545f98c.jpg,/images/750/41/e3/41e36ff43962ba5db87852d66545f98c.jpg,/images/750/41/e3/41e36ff43962ba5db87852d66545f98c.jpg,113,Hansgrohe,"хансгрое, хансгрохе, hansgroe",Hansgrohe,"[{""name"":""Смеситель для раковины"",""id"":391,""externalId"":""d56e5a83-852f-11e4-8887-003048b99ee9""}]",391,Смеситель для раковины,d56e5a83-852f-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":3,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":3,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,43960.07,469,31431.45,43960.07,false,false,false,0,"[{""name"":""Новинки склада"",""nameShort"":"""",""color"":""#9E98CB""},{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],26-01-2022 07:25:54,null,4011097812540,"Смеситель для раковины, Hansgrohe, Metropol, цвет-хром",Metropol,5,45
dQuX4XIBne9BtIgc2uMW,null,false,catalog,72809000,72809000,null,,"Смеситель для кухни, Hansgrohe, Talis M54, тип открывания воды-рычажный, монтаж-горизонтальный (на раковину/столешницу), отверстия для монтажа-1, высота, мм-296, вынос излива, мм-215, тип излива-выдвижной, поворотный 360°, стандарт подвода воды-3/8"", цвет-хром","Смеситель для кухни, Hansgrohe, Talis M54, тип открывания воды-рычажный, монтаж-горизонтальный (на раковину/столешницу), отверстия для монтажа-1, высота, мм-296, вынос излива, мм-215, тип излива-выдвижной, поворотный 360&deg;, стандарт подвода воды-3/8"", цвет-хром",шт,1,/images/60/ab/66/ab66eae3a9d281c7a87cc49798a8b8ab.png,/images/168/ab/66/ab66eae3a9d281c7a87cc49798a8b8ab.png,/images/750/ab/66/ab66eae3a9d281c7a87cc49798a8b8ab.png,/images/750/ab/66/ab66eae3a9d281c7a87cc49798a8b8ab.png,113,Hansgrohe,"хансгрое, хансгрохе, hansgroe",Hansgrohe,"[{""name"":""Смеситель для кухни"",""id"":390,""externalId"":""d56e5a82-852f-11e4-8887-003048b99ee9""}]",390,Смеситель для кухни,d56e5a82-852f-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":2,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":true,""amount"":1,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":2,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,28901.8,469,16979.14,28901.8,false,false,false,0,"[{""name"":""Акция"",""nameShort"":""Акция"",""color"":""#6662C8""},{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],26-01-2022 07:25:52,null,4059625255247,"Смеситель для кухни, Hansgrohe, Talis M54, цвет-хром",Talis,5,45
eT0lhmwBpdxqooujVBIY,null,false,catalog,15764000,15764000,null,,"Вентиль, Hansgrohe, ShowerSelect, тип вентиля-запорный/переключающий, тип установки-настенный встраиваемый, внутренняя часть-необходимо заказать, цвет-хром, на 3 потребителя","Вентиль, Hansgrohe, ShowerSelect, тип вентиля-запорный/переключающий, тип установки-настенный встраиваемый, внутренняя часть-необходимо заказать, цвет-хром, на 3 потребителя",шт,1,/images/60/a1/68/a16857f5fc2860faa674f86cad46f64a.jpg,/images/168/a1/68/a16857f5fc2860faa674f86cad46f64a.jpg,/images/750/a1/68/a16857f5fc2860faa674f86cad46f64a.jpg,/images/750/a1/68/a16857f5fc2860faa674f86cad46f64a.jpg,113,Hansgrohe,"хансгрое, хансгрохе, hansgroe",Hansgrohe,"[{""name"":""Вентиль"",""id"":416,""externalId"":""5f54b4b5-f977-11e4-9045-003048b99ee9""}]",416,Вентиль,5f54b4b5-f977-11e4-9045-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":8,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":true,""amount"":3,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":8,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,43256.65,469,30928.5,43256.65,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],26-01-2022 07:26:01,null,4011097719832,"Вентиль, Hansgrohe, ShowerSelect, цвет-хром",ShowerSelect,5,45
eT10hmwBpdxqoouj0TBG,null,false,catalog,27133400,27133400,null,,"Душевая стойка, Hansgrohe, Raindance Select S, смеситель-есть, тип открывания воды-двухвентильный, тип регулирования воды-термостатический картридж, верхний душ-есть, форма верхнего душа-круглая, размер верхнего душа-300, держатель верхнего душа-есть, вынос, мм-398, количество режимов верхнего душа-2, тип струи верхнего душа-RainAir, Rain, размер штанги, мм-1075, ручной душ-есть, размер ручного душа-125, количество режимов ручного душа-3, тип струи ручного душа-Rain, RainAir, WhirlAir, шланг-есть, размер шланга, мм-1600, цвет-белый/хром","Душевая стойка, Hansgrohe, Raindance Select S, смеситель-есть, тип открывания воды-двухвентильный, тип регулирования воды-термостатический картридж, верхний душ-есть, форма верхнего душа-круглая, размер верхнего душа-300, держатель верхнего душа-есть, вынос, мм-398, количество режимов верхнего душа-2, тип струи верхнего душа-RainAir, Rain, размер штанги, мм-1075, ручной душ-есть, размер ручного душа-125, количество режимов ручного душа-3, тип струи ручного душа-Rain, RainAir, WhirlAir, шланг-есть, размер шланга, мм-1600, цвет-белый/хром",шт,1,/images/60/c6/32/c632b09a3081aa3b5375d9dc6727916b.png,/images/168/c6/32/c632b09a3081aa3b5375d9dc6727916b.png,/images/750/c6/32/c632b09a3081aa3b5375d9dc6727916b.png,/images/750/c6/32/c632b09a3081aa3b5375d9dc6727916b.png,113,Hansgrohe,"хансгрое, хансгрохе, hansgroe",Hansgrohe,"[{""name"":""Душевая стойка"",""id"":411,""externalId"":""e857e839-f962-11e4-9045-003048b99ee9""}]",411,Душевая стойка,e857e839-f962-11e4-9045-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":1,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":1,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,124512.49,469,89026.43,124512.49,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],26-01-2022 07:26:01,null,4011097718101,"Душевая стойка, Hansgrohe, Raindance Select S, цвет-белый/хром",Raindance Select S,2,45
0T0nhmwBpdxqooujgBUM,null,false,catalog,28536000,28536000,null,,"Ручной душ, Hansgrohe, Croma 100 Multi, диаметр лейки, мм-100, форма-круглая, количество режимов-3, тип струи-Rain, струя Mono, массажная струя, цвет-хром","Ручной душ, Hansgrohe, Croma 100 Multi, диаметр лейки, мм-100, форма-круглая, количество режимов-3, тип струи-Rain, струя Mono, массажная струя, цвет-хром",шт,1,/images/60/1f/f8/1ff80826ab4450841c714a06f0424fff.jpg,/images/168/1f/f8/1ff80826ab4450841c714a06f0424fff.jpg,/images/750/1f/f8/1ff80826ab4450841c714a06f0424fff.jpg,/images/750/1f/f8/1ff80826ab4450841c714a06f0424fff.jpg,113,Hansgrohe,"хансгрое, хансгрохе, hansgroe",Hansgrohe,"[{""name"":""Ручной душ"",""id"":408,""externalId"":""42ef0bc6-f955-11e4-9045-003048b99ee9""}]",408,Ручной душ,42ef0bc6-f955-11e4-9045-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":3,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":3,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,5083.16,469,3634.46,5083.16,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],26-01-2022 07:24:42,null,4011097537016,"Ручной душ, Hansgrohe, Croma Multi 100, цвет-хром",Croma 100,5,45
0T0ZiWwBpdxqooujzVKF,null,false,catalog,58113000,58113000,null,,"Слив-перелив, Hansgrohe, Exafill S, вид-для ванны, тип-с наливом, состоит из: сифон для ванны (56373000), скрытая часть Exafill S, для стандартных ванн, ¾’ (58115180), Exafill S внешняя часть (58117XXX), накладки-есть, цвет-хром","Слив-перелив, Hansgrohe, Exafill S, вид-для ванны, тип-с наливом, состоит из: сифон для ванны (56373000), скрытая часть Exafill S, для стандартных ванн, &frac34;&rsquo; (58115180), Exafill S внешняя часть (58117XXX), накладки-есть, цвет-хром",шт,1,/images/60/62/c9/62c910cc41a67dcf31c29d8b4a9e6141.png,/images/168/62/c9/62c910cc41a67dcf31c29d8b4a9e6141.png,/images/750/62/c9/62c910cc41a67dcf31c29d8b4a9e6141.png,/images/750/62/c9/62c910cc41a67dcf31c29d8b4a9e6141.png,113,Hansgrohe,"хансгрое, хансгрохе, hansgroe",Hansgrohe,"[{""name"":""Слив-перелив"",""id"":430,""externalId"":""8e1decfe-ff99-11e4-9045-003048b99ee9""}]",430,Слив-перелив,8e1decfe-ff99-11e4-9045-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":1,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":1,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,23084.98,469,16505.76,23084.98,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],26-01-2022 07:24:42,null,4011097423913,"Слив-перелив для ванны, Hansgrohe, цвет-хром",Exafill S,5,45
0TwXhmwBpdxqooujI-Zd,null,false,catalog,41714000,41714000,null,,"Дозатор для жидкого мыла, Hansgrohe, Logis Universal, механический (нажимной), ширина, мм-67, глубина, мм-127, высота, мм-170, ёмкость(мл)-200, тип установки-настенный, материал колбы-стекло, цвет колбы-белый, цвет дозатора (держателя)-хром","Дозатор для жидкого мыла, Hansgrohe, Logis Universal, механический (нажимной), ширина, мм-67, глубина, мм-127, высота, мм-170, ёмкость(мл)-200, тип установки-настенный, материал колбы-стекло, цвет колбы-белый, цвет дозатора (держателя)-хром",шт,1,/images/60/33/40/3340e2a29d8bdb893f67b7a856adb337.jpg,/images/168/33/40/3340e2a29d8bdb893f67b7a856adb337.jpg,/images/750/33/40/3340e2a29d8bdb893f67b7a856adb337.jpg,/images/750/33/40/3340e2a29d8bdb893f67b7a856adb337.jpg,113,Hansgrohe,"хансгрое, хансгрохе, hansgroe",Hansgrohe,"[{""name"":""Дозатор для жидкого мыла"",""id"":342,""externalId"":""c3a936ea-8453-11e4-8887-003048b99ee9""}]",342,Дозатор для жидкого мыла,c3a936ea-8453-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":1,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":true,""amount"":5,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":1,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,4117.39,469,2943.93,4117.39,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],26-01-2022 07:24:42,null,4059625123133,"Дозатор для жидкого мыла, Hansgrohe, Logis Universal, шгв 67*127*170, белый, хром",Logis Universal,5,45
ctuGy3gBrsTDZq79ZwsW,null,false,catalog,71211000,71211000,null,,"Смеситель для биде, Hansgrohe, Vernis, тип открывания воды-рычажный, тип регулирования воды-керамический картридж, отверстия для монтажа-1, высота, мм-126, вынос излива, мм-124, материал ручки-металл, цвет ручки-в цвет смесителя, донный клапан-есть, тип подводки-гибкая, стандарт подвода воды-3/8"", цвет-хром","Смеситель для биде, Hansgrohe, Vernis, тип открывания воды-рычажный, тип регулирования воды-керамический картридж, отверстия для монтажа-1, высота, мм-126, вынос излива, мм-124, материал ручки-металл, цвет ручки-в цвет смесителя, донный клапан-есть, тип подводки-гибкая, стандарт подвода воды-3/8"", цвет-хром",шт,1,/images/60/33/17/3317a0c5edf5a2494b85bf0170d90477.png,/images/168/33/17/3317a0c5edf5a2494b85bf0170d90477.png,/images/750/33/17/3317a0c5edf5a2494b85bf0170d90477.png,/images/750/33/17/3317a0c5edf5a2494b85bf0170d90477.png,113,Hansgrohe,"хансгрое, хансгрохе, hansgroe",Hansgrohe,"[{""id"":388,""name"":""Смеситель для биде"",""externalId"":""d56e5a80-852f-11e4-8887-003048b99ee9""}]",388,Смеситель для биде,d56e5a80-852f-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":3,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":3,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,8487.35,469,6068.46,8487.35,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],26-01-2022 06:10:39,null,4059625325346,"Смеситель для биде, Hansgrohe, Vernis, цвет-хром",,5,45
dduGy3gBrsTDZq79ZwsW,null,false,catalog,71211670,71211670,null,,"Смеситель для биде, Hansgrohe, Vernis, тип открывания воды-рычажный, тип регулирования воды-керамический картридж, отверстия для монтажа-1, высота, мм-126, вынос излива, мм-124, материал ручки-металл, цвет ручки-в цвет смесителя, донный клапан-есть, тип подводки-гибкая, стандарт подвода воды-3/8"", цвет-черный матовый","Смеситель для биде, Hansgrohe, Vernis, тип открывания воды-рычажный, тип регулирования воды-керамический картридж, отверстия для монтажа-1, высота, мм-126, вынос излива, мм-124, материал ручки-металл, цвет ручки-в цвет смесителя, донный клапан-есть, тип подводки-гибкая, стандарт подвода воды-3/8"", цвет-черный матовый",шт,1,/images/60/b5/e4/b5e421c9b92d64fb424e6128d7f3b08a.png,/images/168/b5/e4/b5e421c9b92d64fb424e6128d7f3b08a.png,/images/750/b5/e4/b5e421c9b92d64fb424e6128d7f3b08a.png,/images/750/b5/e4/b5e421c9b92d64fb424e6128d7f3b08a.png,113,Hansgrohe,"хансгрое, хансгрохе, hansgroe",Hansgrohe,"[{""id"":388,""name"":""Смеситель для биде"",""externalId"":""d56e5a80-852f-11e4-8887-003048b99ee9""}]",388,Смеситель для биде,d56e5a80-852f-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":1,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":true,""amount"":1,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":1,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,11874.64,469,8490.37,11874.64,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],26-01-2022 06:10:39,null,4059625326459,"Смеситель для биде, Hansgrohe, Vernis, цвет-черный матовый",,5,60
eduGy3gBrsTDZq79ZwsW,null,false,catalog,71440000,71440000,null,,"Смеситель для ванны и душа, Hansgrohe, Vernis, тип открывания воды-рычажный, тип регулирования воды-керамический картридж, тип установки-настенный, отверстия для монтажа-2, вынос излива, мм-171, тип излива-неподвижный, материал ручки-металл, цвет ручки-в цвет смесителя, цвет-хром","Смеситель для ванны и душа, Hansgrohe, Vernis, тип открывания воды-рычажный, тип регулирования воды-керамический картридж, тип установки-настенный, отверстия для монтажа-2, вынос излива, мм-171, тип излива-неподвижный, материал ручки-металл, цвет ручки-в цвет смесителя, цвет-хром",шт,1,/images/60/4c/3b/4c3b99cc640ad9690517117f8ce89429.png,/images/168/4c/3b/4c3b99cc640ad9690517117f8ce89429.png,/images/750/4c/3b/4c3b99cc640ad9690517117f8ce89429.png,/images/750/4c/3b/4c3b99cc640ad9690517117f8ce89429.png,113,Hansgrohe,"хансгрое, хансгрохе, hansgroe",Hansgrohe,"[{""id"":389,""name"":""Смеситель для ванны и душа"",""externalId"":""d56e5a81-852f-11e4-8887-003048b99ee9""}]",389,Смеситель для ванны и душа,d56e5a81-852f-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":3,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":true,""amount"":2,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":3,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,9565.16,469,6839.09,9565.16,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],26-01-2022 06:10:39,null,4059625316283,"Смеситель для ванны и душа, Hansgrohe, Vernis, цвет-хром",,5,45
e9uGy3gBrsTDZq79ZwsW,null,false,catalog,71871000,71871000,null,,"Смеситель для кухни, Hansgrohe, Vernis, тип открывания воды-рычажный, тип регулирования воды-керамический картридж, тип установки-на раковину/столешницу, отверстия для монтажа-1, высота, мм-331, вынос излива, мм-221, тип излива-поворотный, тип подводки-гибкая, стандарт подвода воды-3/8"", цвет-хром","Смеситель для кухни, Hansgrohe, Vernis, тип открывания воды-рычажный, тип регулирования воды-керамический картридж, тип установки-на раковину/столешницу, отверстия для монтажа-1, высота, мм-331, вынос излива, мм-221, тип излива-поворотный, тип подводки-гибкая, стандарт подвода воды-3/8"", цвет-хром",шт,1,/images/60/09/47/0947121fb65bb0f0d6983ba975da00dc.png,/images/168/09/47/0947121fb65bb0f0d6983ba975da00dc.png,/images/750/09/47/0947121fb65bb0f0d6983ba975da00dc.png,/images/750/09/47/0947121fb65bb0f0d6983ba975da00dc.png,113,Hansgrohe,"хансгрое, хансгрохе, hansgroe",Hansgrohe,"[{""id"":390,""name"":""Смеситель для кухни"",""externalId"":""d56e5a82-852f-11e4-8887-003048b99ee9""}]",390,Смеситель для кухни,d56e5a82-852f-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":4,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":4,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,17454.91,469,12480.26,17454.91,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],26-01-2022 06:10:39,null,4059625321355,"Смеситель для кухни, Hansgrohe, Vernis, цвет-хром",,5,45
ituGy3gBrsTDZq79ZwsW,null,false,catalog,26273000,26273000,null,,"Душевой набор, Hansgrohe, Vernis, размер душевого диска, мм-100, форма лейки-круглая, количество режимов-2, держатель для душа-есть, шланг-есть, длина шланга, мм-1600, цвет-хром","Душевой набор, Hansgrohe, Vernis, размер душевого диска, мм-100, форма лейки-круглая, количество режимов-2, держатель для душа-есть, шланг-есть, длина шланга, мм-1600, цвет-хром",шт,1,/images/60/e8/d6/e8d666660877d1a3767ba7cdfbf32608.png,/images/168/e8/d6/e8d666660877d1a3767ba7cdfbf32608.png,/images/750/e8/d6/e8d666660877d1a3767ba7cdfbf32608.png,/images/750/e8/d6/e8d666660877d1a3767ba7cdfbf32608.png,113,Hansgrohe,"хансгрое, хансгрохе, hansgroe",Hansgrohe,"[{""id"":410,""name"":""Душевой набор"",""externalId"":""42ef0be1-f955-11e4-9045-003048b99ee9""}]",410,Душевой набор,42ef0be1-f955-11e4-9045-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":3,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":3,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,3633.62,469,2598.04,3633.62,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],26-01-2022 06:10:39,null,4059625325575,"Душевой набор, Hansgrohe, Vernis, цвет-хром",,2,45
