sku,qty,price,special_price,group_price:Qartapanner 5,group_price:Qartapanner 10,group_price:Qartapanner 15,group_price:Qartapanner 20,group_price:Qartapanner 25,group_price:Qartapanner 30
3600542021791,0,1250,1250,1200,1150,1150,1150,,
3600540676993,0,1250,1250,1200,1150,1150,1150,,
3600540676818,0,1250,1250,1200,1150,1150,1150,,
3442151000053,0,6900,6900,6600,6250,5900,5550,,
3326240045036,0,4000,4000,3800,3600,3400,3200,,
3760251870186,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3760251870193,0,8400,8400,8000,7600,7150,6750,,
3600523161492,0,13950,9800,9800,9800,9800,9800,,
3600523559664,0,3450,3450,3300,3150,3150,3150,,
3600542045483,6,2800,2250,2250,2250,2250,2250,,
729238134973,0,18900,18900,18000,17050,16100,15150,,
768614139638,0,29850,26900,26900,26900,25400,23900,,
768614139669,4,22850,20600,20600,20600,19450,18300,,
50136,0,0,01,0,01,0,01,0,01,0,01,0,01,,
50137,0,0,01,0,01,0,01,0,01,0,01,0,01,,
00906,0,300,300,300,300,300,250,,
00978,0,900,900,900,850,800,750,,
037361001506,0,1600,1600,1550,1450,1400,1300,,
3052503975436,0,3000,3000,2850,2700,2700,2700,,
3052503975535,0,3000,3000,2850,2700,2700,2700,,
8014530008742,0,1900,1900,1850,1750,1750,1750,,
2002,0,700,700,700,650,650,650,,
2001,0,,,,,,,,
1205572610018,0,2550,2550,2450,2300,2300,2300,,
261,38,350,350,350,350,350,350,,
4045915268004,0,1950,1950,1900,1800,1800,1800,,
4045915221177,0,5200,5200,4950,4700,4700,4700,,
4045915221351,0,5200,5200,4950,4700,4700,4700,,
4045915221986,0,5200,5200,4950,4700,4700,4700,,
4045915222945,0,5200,5200,4950,4700,4700,4700,,
4045915222952,0,5200,5200,4950,4700,4700,4700,,
4045915231510,0,4950,4950,4750,4500,4500,4500,,
4045915023023,0,3500,3500,3350,3150,3150,3150,,
4045915250191,0,4900,4900,4700,4450,4450,4450,,
4045915250344,0,4900,4900,4700,4450,4450,4450,,
4045915254038,0,6900,6900,6600,6250,6250,6250,,
4045915254076,0,6900,6900,6600,6250,6250,6250,,
4045915254090,0,6900,6900,6600,6250,6250,6250,,
4045915255301,0,6500,6500,6200,5850,5850,5850,,
4045915259347,0,6900,6900,6600,6250,6250,6250,,
4045915263122,0,6700,6700,6400,6050,6050,6050,,
4045915275187,0,4500,4500,4300,4050,4050,4050,,
4045915246040,0,5500,5500,5250,4950,4950,4950,,
4045915250054,0,4900,4900,4700,4450,4450,4450,,
4045915250238,0,4900,4900,4700,4450,4450,4450,,
4045915250245,0,4900,4900,4700,4450,4450,4450,,
4045915250375,0,4900,4900,4700,4450,4450,4450,,
4045915268288,0,5900,5900,5650,5350,5350,5350,,
619828378729,0,5850,5850,5600,5300,5300,5300,,
940391,0,3900,3900,3750,3550,3550,3550,,
945931,0,3900,3900,3750,3550,3550,3550,,
945961,0,3900,3900,3750,3550,3550,3550,,
941511,0,3900,3900,3750,3550,3550,3550,,
946971,0,3900,3900,3750,3550,3550,3550,,
8431003641150,0,8000,8000,7600,7200,6800,6400,,
8431003001251,1,13400,9400,9400,9400,9400,9400,,
8431003001244,0,22800,22800,21700,20550,19400,18250,,
8032529119774,0,19600,19600,18650,17650,16700,15700,,
8032529119781,0,29600,29600,28150,26650,25200,23700,,
8034097951008,0,41000,41000,38950,36900,34850,32800,,
8034097950988,0,21000,21000,19950,18900,17850,16800,,
8032529119842,0,33500,33500,31850,30150,28500,26800,,
8034097958250,0,43400,43400,41250,39100,36900,34750,,
8032529118050,0,27000,27000,25650,24300,22950,21600,,
8032529118319,0,23400,23400,22250,21100,19900,18750,,
8032529114540,0,20500,20500,19500,18450,17450,16400,,
8032529116513,0,15000,15000,14250,13500,12750,12000,,
8032529117992,0,31500,31500,29950,28350,26800,25200,,
8034097950025,0,33400,33400,31750,30100,28400,26750,,
8032529118555,0,18500,18500,17600,16650,15750,14800,,
8032529118562,0,26500,26500,25200,23850,22550,21200,,
8034097956263,0,19800,19800,18850,17850,16850,15850,,
8032529117138,0,21800,21800,20750,19650,18550,17450,,
8032529117169,0,17000,17000,16150,15300,14450,13600,,
8034097955716,0,32800,32800,31200,29550,27900,26250,,
8032529118838,0,31200,31200,29650,28100,26550,25000,,
8032529118845,0,43300,43300,41150,39000,36850,34650,,
8032529118852,0,58500,58500,55600,52650,49750,46800,,
8300186908322,0,14900,14900,14200,13450,12700,11950,,
6084000007621,0,125000,125000,118750,112500,106250,100000,,
6084000005993,0,119900,119900,113950,107950,101950,95950,,
6084000006099,0,112000,112000,106400,100800,95200,89600,,
6084000005047,0,,,,,,,,
888066007795,1,81900,73750,73750,73750,69650,65550,,
888066006743,3,59000,53100,53100,53100,50150,47200,,
888066055888,0,74600,74600,70900,67150,63450,59700,,
888066002509,0,74600,74600,70900,67150,63450,59700,,
8411061747421,0,29900,29900,28450,26950,25450,23950,,
8411061747438,0,39900,39900,37950,35950,33950,31950,,
8411061785454,0,43200,43200,41050,38900,36750,34600,,
8691190643706,0,400,400,400,400,400,400,,
18149,0,600,600,600,550,550,550,,
4045787327663,0,6150,6150,5850,5550,5550,5550,,
309976623122,0,3600,3600,3450,3250,3250,3250,,
309978695202,0,3600,3600,3450,3250,3250,3250,,
309978695516,0,3600,3600,3450,3250,3250,3250,,
309978695530,0,3600,3600,3450,3250,3250,3250,,
309978695547,0,3600,3600,3450,3250,3250,3250,,
309978695554,0,3600,3600,3450,3250,3250,3250,,
4627089431608,0,4000,4000,3800,3600,3600,3600,,
4627089431684,4,4300,4100,4100,3900,3900,3900,,
4627089431745,8,2100,2000,2000,1900,1900,1900,,
4627089430779,0,,,,,,,,
4627089430793,0,,,,,,,,
4627089430939,0,,,,,,,,
4627089430946,0,,,,,,,,
4627089431257,6,1400,1350,1350,1300,1300,1300,,
3600540091185,0,6500,6500,6200,5850,5850,5850,,
3600540758996,0,5000,5000,4750,4500,4500,4500,,
3600540130815,0,4950,4950,4750,4500,4500,4500,,
3600540130860,0,4800,4800,4600,4350,4350,4350,,
3600540130877,0,4900,4900,4700,4450,4450,4450,,
3600540130808,2,3300,2650,2650,2650,2650,2650,,
33642,0,1550,1550,1550,1550,1550,1550,,
3600540873279,0,5900,5900,5650,5350,5350,5350,,
3600540267726,0,3250,3250,3100,2950,2950,2950,,
3600540012791,0,1500,1500,1450,1350,1350,1350,,
3600540676719,0,1250,1250,1200,1150,1150,1150,,
3600541343986,0,1250,1250,1200,1150,1150,1150,,
3600540676726,0,1250,1250,1200,1150,1150,1150,,
4620753720299,2,1550,1500,1500,1400,1400,1400,,
4620753720305,0,1550,1550,1500,1400,1400,1400,,
4620753720312,2,1550,1500,1500,1400,1400,1400,,
4627089431240,2,1500,1450,1450,1350,1350,1350,,
4627089430694,2,1750,1700,1700,1600,1600,1600,,
4627089430687,3,1850,1800,1800,1700,1700,1700,,
4627089431486,4,2900,2800,2800,2650,2650,2650,,
5902026632928,0,1800,1800,1750,1650,1650,1650,,
5201641724118,0,6000,6000,5700,5400,5400,5400,,
5201641695708,0,4300,4300,4100,3900,3900,3900,,
5201641695715,0,4300,4300,4100,3900,3900,3900,,
5201641697429,0,4300,4300,4100,3900,3900,3900,,
4601450150251,0,3400,3400,3250,3100,3100,3100,,
4601450950257,0,3750,3750,3600,3400,3400,3400,,
4600890000072,0,4000,4000,3800,3600,3600,3600,,
4601450930082,0,2300,2300,2200,2100,2100,2100,,
4601450650027,0,3750,3750,3600,3400,3400,3400,,
4601450650102,0,3750,3750,3600,3400,3400,3400,,
4601450070061,0,3850,3850,3700,3500,3500,3500,,
4601450020066,0,3850,3850,3700,3500,3500,3500,,
4600890350085,0,3750,3750,3600,3400,3400,3400,,
4601450010371,0,2900,2900,2800,2650,2650,2650,,
4601450070375,0,2900,2900,2800,2650,2650,2650,,
4601450000129,0,2900,2900,2800,2650,2650,2650,,
4601450000112,0,2900,2900,2800,2650,2650,2650,,
4600890020278,0,4550,4550,4350,4100,4100,4100,,
4600890020094,0,3850,3850,3700,3500,3500,3500,,
4627089431110,1,1400,1350,1350,1300,1300,1300,,
4627089431103,2,1400,1350,1350,1300,1300,1300,,
4627089432148,10,2850,2750,2750,2600,2600,2600,,
3145891263305,0,90600,81550,81550,81550,77050,72500,,
3145891262902,10,44100,44100,41900,39700,37500,35300,,
3145891263107,28,55100,49600,49600,49600,46850,44100,,
3145891265507,6,54100,54100,51400,48700,46000,43300,,
3145891266603,0,34200,34200,32500,30800,29100,27400,,
3145891135305,0,93400,93400,88750,84100,79400,74750,,
3145891234503,0,59100,59100,56150,53200,50250,47300,,
3145891234602,0,67000,67000,63650,60300,56950,53600,,
3145891244502,16,49200,44300,44300,44300,41850,39400,,
3145891052008,0,78500,78500,74600,70650,66750,62800,,
3145891053302,0,65400,65400,62150,58900,55600,52350,,
037361006013,0,900,900,900,850,800,750,,
01066,0,800,800,800,750,700,650,,
01519,0,2800,2800,2700,2550,2400,2250,,
4045915231107,0,4950,4950,4750,4500,4500,4500,,
4045915244015,0,3950,3950,3800,3600,3600,3600,,
4045915250030,0,4900,4900,4700,4450,4450,4450,,
4045915023481,0,3500,3500,3350,3150,3150,3150,,
3052503806105,0,4800,4800,4600,4350,4350,4350,,
3052503443706,0,4500,4500,4300,4050,4050,4050,,
3052503443805,0,4500,4500,4300,4050,4050,4050,,
3052503444109,0,4500,4500,4300,4050,4050,4050,,
3052503921303,0,3000,3000,2850,2700,2700,2700,,
3052503921709,0,3000,3000,2850,2700,2700,2700,,
3052503927107,0,3000,3000,2850,2700,2700,2700,,
3052503927701,0,3000,3000,2850,2700,2700,2700,,
263,45,350,350,350,350,350,350,,
4045915224116,0,5200,5200,4950,4700,4700,4700,,
4045915211109,0,3400,3400,3250,3100,3100,3100,,
4045915212885,0,3400,3400,3250,3100,3100,3100,,
4045915222181,0,5200,5200,4950,4700,4700,4700,,
4045915222563,0,5200,5200,4950,4700,4700,4700,,
4045915222679,0,5200,5200,4950,4700,4700,4700,,
4045915023078,0,3500,3500,3350,3150,3150,3150,,
4045915023153,0,3500,3500,3350,3150,3150,3150,,
4045915250122,0,4900,4900,4700,4450,4450,4450,,
4045915254144,0,6900,6900,6600,6250,6250,6250,,
4045915254281,0,6900,6900,6600,6250,6250,6250,,
4045915254762,0,6900,6900,6600,6250,6250,6250,,
4045915255202,0,6500,6500,6200,5850,5850,5850,,
4045915284394,0,4900,4900,4700,4450,4450,4450,,
4045915221207,0,5200,5200,4950,4700,4700,4700,,
4045915231152,0,4950,4950,4750,4500,4500,4500,,
4045915240352,0,4900,4900,4700,4450,4450,4450,,
4045915244060,0,3950,3950,3800,3600,3600,3600,,
4045915250429,0,4900,4900,4700,4450,4450,4450,,
4045915250535,0,4900,4900,4700,4450,4450,4450,,
4045915250948,0,4900,4900,4700,4450,4450,4450,,
4045915265133,0,6900,6900,6600,6250,6250,6250,,
943581,0,3900,3900,3750,3550,3550,3550,,
942521,0,3900,3900,3750,3550,3550,3550,,
3349668512478,0,26900,26900,25600,24250,22900,21550,,
679602220200,0,15600,15600,14850,14050,13300,12500,,
8431003641068,0,11300,11300,10750,10200,9650,9050,,
8032529119798,0,38500,38500,36600,34650,32750,30800,,
8034097950995,0,30000,30000,28500,27000,25500,24000,,
8034097951060,0,29200,29200,27750,26300,24850,23400,,
8034097958267,0,29800,29800,28350,26850,25350,23850,,
8032529118043,0,25700,25700,24450,23150,21850,20600,,
8032529118081,0,34300,34300,32600,30900,29200,27450,,
8032529114533,0,16000,16000,15200,14400,13600,12800,,
8032529119217,0,18600,18600,17700,16750,15850,14900,,
8032529118593,0,21500,21500,20450,19350,18300,17200,,
8034097950636,0,30300,30300,28800,27300,25800,24250,,
8034097956010,0,29800,29800,28350,26850,25350,23850,,
8032529114748,0,29800,29800,28350,26850,25350,23850,,
8032529117121,0,15000,15000,14250,13500,12750,12000,,
8032529112942,0,18500,18500,17600,16650,15750,14800,,
8034097959707,0,34100,34100,32400,30700,29000,27300,,
8034097955730,0,44800,44800,42600,40350,38100,35850,,
8034097955969,0,59200,59200,56250,53300,50350,47400,,
8034097954405,0,28600,28600,27200,25750,24350,22900,,
8052086371781,10,27300,21850,21850,21850,21850,21850,,
8300186910400,0,8200,8200,7800,7400,7000,6600,,
8002135084926,0,14800,14800,14100,13350,12600,11850,,
8002135048102,0,7600,7600,7250,6850,6500,6100,,
6084000007638,0,162000,162000,153900,145800,137700,129600,,
6084000008611,2,165200,148700,148700,148700,140450,132200,,
888066001052,2,67300,60600,60600,60600,57250,53850,,
888066001021,2,51200,46100,46100,46100,43550,41000,,
888066034630,0,110300,110300,104800,99300,93800,88250,,
888066034623,1,74600,67150,67150,67150,63450,59700,,
4052136054750,0,6900,6900,6600,6250,6250,6250,,
4052136058352,0,5900,5900,5650,5350,5350,5350,,
4052136058383,0,5900,5900,5650,5350,5350,5350,,
000231,0,750,750,750,700,700,700,,
32123,0,750,750,750,700,700,700,,
00121100,0,800,800,800,750,750,750,,
0021008,0,1700,1700,1650,1550,1550,1550,,
00326589,0,900,900,900,850,850,850,,
10118,0,700,700,700,650,650,650,,
10116,0,700,700,700,650,650,650,,
10119,0,700,700,700,650,650,650,,
10165,0,700,700,700,650,650,650,,
10102,0,700,700,700,650,650,650,,
10170,0,700,700,700,650,650,650,,
101111,0,700,700,700,650,650,650,,
4007515179500,0,9900,9900,9450,8950,8950,8950,,
4007515179036,0,3400,3400,3250,3100,3100,3100,,
4045915009904,0,9300,9300,8850,8400,8400,8400,,
600338,0,600,600,600,550,550,550,,
737052036670,0,17300,17300,16450,15600,14750,13850,,
8691190571030,0,3600,3450,3450,3250,3250,3250,,
8691190571047,0,3600,3450,3450,3250,3250,3250,,
8691190621063,0,3600,3450,3450,3250,3250,3250,,
8691190856151,0,2000,1900,1900,1800,1800,1800,,
8002135088856,0,12600,12600,12000,11350,10750,10100,,
8002135088894,0,20500,20500,19500,18450,17450,16400,,
8002135069367,0,24700,24700,23500,22250,21000,19800,,
3423470300154,0,29300,29300,27850,26400,24950,23450,,
3423470300161,0,39300,39300,37350,35400,33450,31450,,
3423470311365,0,33500,33500,31850,30150,28500,26800,,
802465701009,0,20000,20000,19000,18000,17000,16000,,
3614221235041,0,33600,33600,31950,30250,28600,26900,,
3614221235164,0,49000,49000,46550,44100,41650,39200,,
28216,0,58800,58800,55900,52950,50000,47050,,
3137370316442,0,34500,34500,32800,31050,29350,27600,,
3137370180326,0,19000,19000,18050,17100,16150,15200,,
3137370205029,0,24200,24200,23000,21800,20600,19400,,
3137370180333,0,35100,35100,33350,31600,29850,28100,,
3137370327059,0,47300,47300,44950,42600,40250,37850,,
3137370325925,0,44500,44500,42300,40050,37850,35600,,
44097,0,,,,,,,,
3137370317319,0,47200,47200,44850,42500,40150,37800,,
3137370315391,0,31400,31400,29850,28300,26700,25150,,
3137370311843,0,33300,33300,31650,30000,28350,26650,,
3137370183891,0,21700,21700,20650,19550,18450,17400,,
3423478805958,0,32200,32200,30600,29000,27400,25800,,
3423470883367,0,49500,49500,47050,44550,42100,39600,,
3423470883350,0,35800,35800,34050,32250,30450,28650,,
3423478920859,0,24700,24700,23500,22250,21000,19800,,
3423470891508,0,29800,29800,28350,26850,25350,23850,,
3423470891232,0,46700,46700,44400,42050,39700,37400,,
3423478918658,0,48700,48700,46300,43850,41400,39000,,
3423478813458,0,46100,46100,43800,41500,39200,36900,,
3423478813656,0,47100,47100,44750,42400,40050,37700,,
3423478918054,0,55800,55800,53050,50250,47450,44650,,
3423470880267,0,32300,32300,30700,29100,27500,25850,,
3423478926158,6,36400,32800,32800,32800,30950,29150,,
3423478839953,0,49200,49200,46750,44300,41850,39400,,
3423478840355,4,36400,36400,34600,32800,30950,29150,,
3423478840454,6,55800,50250,50250,50250,47450,44650,,
3423478840652,0,57700,57700,54850,51950,49050,46200,,
3423478840157,0,49200,49200,46750,44300,41850,39400,,
3349668511747,0,35500,35500,33750,31950,30200,28400,,
3349668508754,0,46900,46900,44600,42250,39900,37550,,
3349668515219,0,36100,36100,34300,32500,30700,28900,,
3349668520312,0,36100,36100,34300,32500,30700,28900,,
3349668526772,0,42900,42900,40800,38650,36500,34350,,
3349668526840,0,42900,42900,40800,38650,36500,34350,,
3349668522781,0,31200,31200,29650,28100,26550,25000,,
3349668525744,0,34300,34300,32600,30900,29200,27450,,
3349668508471,11,34900,31450,31450,31450,29700,27950,,
3349668508488,13,45800,41250,41250,41250,38950,36650,,
3349668526239,0,36700,36700,34900,33050,31200,29400,,
3145891200508,0,126800,126800,120500,114150,107800,101450,,
3145891201505,0,191100,191100,181550,172000,162450,152900,,
3145891057904,0,30100,30100,28600,27100,25600,24100,,
8411061605165,0,22600,22600,21500,20350,19250,18100,,
722,0,17500,17500,16650,15750,14900,14000,,
8411061645437,0,27000,27000,25650,24300,22950,21600,,
8411061761175,0,34900,34900,33200,31450,29700,27950,,
8411061788585,0,37800,37800,35950,34050,32150,30250,,
8411061781197,15,29100,26200,26200,26200,24750,23300,,
8411061607169,0,39800,39800,37850,35850,33850,31850,,
8411061720059,0,42200,42200,40100,38000,35900,33800,,
8411061704936,0,43200,43200,41050,38900,36750,34600,,
8411061788714,0,38700,38700,36800,34850,32900,31000,,
8411061687499,0,38000,38000,36100,34200,32300,30400,,
8411061788295,0,38700,38700,36800,34850,32900,31000,,
8411061761090,0,37800,37800,35950,34050,32150,30250,,
8411061831700,0,43200,43200,41050,38900,36750,34600,,
8411061786338,8,51400,41150,41150,41150,41150,41150,,
8411061777053,0,28900,28900,27500,26050,24600,23150,,
8411061764633,0,39700,39700,37750,35750,33750,31800,,
8411061764626,0,51600,51600,49050,46450,43900,41300,,
8411061785850,0,43800,43800,41650,39450,37250,35050,,
8411061788653,0,43800,43800,41650,39450,37250,35050,,
688575201901,0,36000,36000,34200,32400,30600,28800,,
3607340592164,0,50800,50800,48300,45750,43200,40650,,
3607342635791,4,38500,30800,30800,30800,30800,30800,,
3607342635838,7,55400,44350,44350,44350,44350,44350,,
3607345947686,0,45100,45100,42850,40600,38350,36100,,
3607349624774,0,37200,37200,35350,33500,31650,29800,,
3607345906584,0,39200,39200,37250,35300,33350,31400,,
3607340216046,0,22600,22600,21500,20350,19250,18100,,
3607340216008,0,30500,30500,29000,27450,25950,24400,,
3607342194106,0,28800,28800,27400,25950,24500,23050,,
088300201105,0,18500,18500,17600,16650,15750,14800,,
088300194575,0,26000,26000,24700,23400,22100,20800,,
088300202898,0,26800,26800,25500,24150,22800,21450,,
3607348266548,0,32500,32500,30900,29250,27650,26000,,
3607342132245,0,24500,24500,23300,22050,20850,19600,,
3607342057913,0,28600,28600,27200,25750,24350,22900,,
3607341476531,0,31300,31300,29750,28200,26650,25050,,
3607348193134,0,38800,38800,36900,34950,33000,31050,,
031655644851,0,29000,29000,27550,26100,24650,23200,,
031655644844,0,29000,29000,27550,26100,24650,23200,,
3423473020615,0,43300,43300,41150,39000,36850,34650,,
737052746159,0,38100,38100,36200,34300,32400,30500,,
737052746890,0,50800,50800,48300,45750,43200,40650,,
730870175248,0,66400,66400,63100,59800,56450,53150,,
46815,0,,,,,,,,
48554,0,,,,,,,,
730870273791,0,58200,58200,55300,52400,49500,46600,,
022548133507,0,25000,25000,23750,22500,21250,20000,,
085805763749,0,8600,8600,8200,7750,7350,6900,,
085805268749,0,10500,10500,10000,9450,8950,8400,,
085805004668,0,17000,17000,16150,15300,14450,13600,,
3423473991359,0,25100,25100,23850,22600,21350,20100,,
3423473991854,0,39700,39700,37750,35750,33750,31800,,
3423473985259,0,23600,23600,22450,21250,20100,18900,,
4051564017719,0,3900,3900,3750,3550,3550,3550,,
4051564014459,0,3900,3900,3750,3550,3550,3550,,
4051564014558,0,4400,4400,4200,4000,4000,4000,,
4051564014565,0,4400,4400,4200,4000,4000,4000,,
4051564015265,0,3300,3300,3150,3000,3000,3000,,
8691190960988,0,350,350,350,350,350,350,,
003256,0,750,750,750,700,700,700,,
3216321,0,1100,1100,1050,1000,1000,1000,,
360002365,0,,,,,,,,
10131,0,700,700,700,650,650,650,,
10169,0,700,700,700,650,650,650,,
10120,0,700,700,700,650,650,650,,
10113,0,700,700,700,650,650,650,,
4052136049053,0,4900,4900,4700,4450,4450,4450,,
4052136063165,0,2100,2100,2000,1900,1900,1900,,
8034097954429,0,51900,51900,49350,46750,44150,41550,,
8034097954412,0,38200,38200,36300,34400,32500,30600,,
8052086371798,12,38900,31150,31150,31150,31150,31150,,
8300186908308,0,12000,12000,11400,10800,10200,9600,,
8002135048089,0,8900,8900,8500,8050,7600,7150,,
6084000006006,0,112000,112000,106400,100800,95200,89600,,
6084000006105,0,112000,112000,106400,100800,95200,89600,,
6084000008512,0,152900,152900,145300,137650,130000,122350,,
888066000062,0,74600,74600,70900,67150,63450,59700,,
888066034388,0,71700,64550,64550,64550,60950,57400,,
888066034326,0,48100,48100,45700,43300,40900,38500,,
888066023948,2,74600,67150,67150,67150,63450,59700,,
888066055895,0,103400,103400,98250,93100,87900,82750,,
8411061745762,0,42400,42400,40300,38200,36050,33950,,
8411061815120,0,32900,32900,31300,29650,28000,26350,,
8411061835555,0,47400,47400,45050,42700,40300,37950,,
8411061785607,0,41100,41100,39050,37000,34950,32900,,
8033488153922,0,78400,78400,74500,70600,66650,62750,,
8033488153281,0,101300,101300,96250,91200,86150,81050,,
8033488154516,0,41200,41200,39150,37100,35050,33000,,
8033488153571,0,101300,101300,96250,91200,86150,81050,,
8033488154530,0,41200,41200,39150,37100,35050,33000,,
8033488153557,0,101300,101300,96250,91200,86150,81050,,
8033488153144,0,78700,78700,74800,70850,66900,63000,,
8033488151737,0,78700,78700,74800,70850,66900,63000,,
8033488151812,0,78700,78700,74800,70850,66900,63000,,
8033488150723,0,89100,89100,84650,80200,75750,71300,,
8011607232987,0,12500,12500,11900,11250,11250,11250,,
17683,0,750,750,750,700,700,700,,
3600540086549,0,4900,4900,4700,4450,4450,4450,,
00236,0,5250,5250,5000,4750,4750,4750,,
3600541275584,0,7000,7000,6650,6300,6300,6300,,
3600540277725,0,6250,6250,5950,5650,5650,5650,,
3600540463500*,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3760260455985,0,57600,57600,54750,51850,49000,46100,,
3760260451659,7,35200,31700,31700,31700,29950,28200,,
3760260450324,0,35200,35200,33450,31700,29950,28200,,
3760260452526,2,41600,37450,37450,37450,35400,33300,,
3760260450072,4,41600,37450,37450,37450,35400,33300,,
3760260452564,2,35200,31700,31700,31700,29950,28200,,
3760260450232,2,44800,40350,40350,40350,38100,35850,,
3760260450157,0,70200,70200,66700,63200,59700,56200,,
3760260450065,4,67200,60500,60500,60500,57150,53800,,
3760260452717,5,67200,60500,60500,60500,57150,53800,,
3760260453547,0,54400,54400,51700,49000,46250,43550,,
52989,0,0,01,0,01,0,01,0,01,0,01,0,01,,
52990,0,0,01,0,01,0,01,0,01,0,01,0,01,,
52991,0,0,01,0,01,0,01,0,01,0,01,0,01,,
52996,0,0,01,0,01,0,01,0,01,0,01,0,01,,
768614091035,0,0,01,0,01,0,01,0,01,0,01,0,01,,
8691190644123,0,400,400,400,400,400,400,,
53023,0,0,1,0,1,49,99,50,50,50,,
53027,0,7500,7500,7150,6750,6750,6750,,
53030,0,9900,9900,9450,8950,8950,8950,,
53031,0,0,1,0,1,49,99,50,50,50,,
5902026634571,0,2100,2100,2000,1900,1900,1900,,
5902026660679,0,4700,4700,4500,4250,4250,4250,,
5902026660693,0,4700,4700,4500,4250,4250,4250,,
5902026660709,0,4700,4700,4500,4250,4250,4250,,
53044,0,0,01,0,01,0,01,0,01,0,01,0,01,,
53046,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3423478844759,7,55800,50250,50250,50250,47450,44650,,
3600523614417,0,9100,6400,6400,6400,6400,6400,,
3600523614431,25,9100,6400,6400,6400,6400,6400,,
3600542173049,0,1250,1250,1200,1150,1150,1150,,
3600542173063,0,1250,1250,1200,1150,1150,1150,,
51384,0,0,01,0,01,0,01,0,01,0,01,0,01,,
4045787430547,0,8000,8000,7600,7200,7200,7200,,
3700796900832,0,40000,40000,38000,36000,34000,32000,,
3700796900535,0,40000,40000,38000,36000,34000,32000,,
4823064283006,0,0,01,0,01,0,01,0,01,0,01,0,01,,
4823064287615,0,0,01,0,01,0,01,0,01,0,01,0,01,,
4823064287295,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3349668520404,0,36700,36700,34900,33050,31200,29400,,
3349668512133,0,33900,33900,32250,30550,28850,27150,,
3349668528660,0,37900,37900,36050,34150,32250,30350,,
3349668528677,0,59800,59800,56850,53850,50850,47850,,
3349668537211,0,38900,38900,37000,35050,33100,31150,,
3349668528806,0,43200,43200,41050,38900,36750,34600,,
3349666005972,0,20000,20000,19000,18000,17000,16000,,
3349668514809,0,23500,23500,22350,21150,20000,18800,,
3349668508761,0,27600,27600,26250,24850,23500,22100,,
3349668526192,0,32700,32700,31100,29450,27800,26200,,
3349668513369,0,26900,26900,25600,24250,22900,21550,,
3349666005330,0,33300,33300,31650,30000,28350,26650,,
3600523532940,0,7500,3750,3750,3750,3750,3750,,
51995,0,0,01,0,01,0,01,0,01,0,01,0,01,,
51996,0,0,01,0,01,0,01,0,01,0,01,0,01,,
600313,0,600,600,600,550,550,550,,
600341,0,600,600,600,550,550,550,,
8691190643843,0,400,400,400,400,400,400,,
4601450050261,0,3800,3800,3650,3450,3450,3450,,
4600890090288,0,4600,4600,4400,4150,4150,4150,,
4600890030277,0,3500,3500,3350,3150,3150,3150,,
4600890010491,0,9500,9500,9050,8550,8550,8550,,
4601450050384,0,5800,5800,5550,5250,5250,5250,,
8690604558056,0,1800,1800,1750,1650,1650,1650,,
52566,0,0,01,0,01,0,01,0,01,0,01,0,01,,
52569,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3600542134712,0,1150,1150,1100,1050,1050,1050,,
3600542134774,0,1700,1700,1650,1550,1550,1550,,
041065005616,0,900,900,900,850,850,850,,
8691190643638,0,400,400,400,400,400,400,,
8691190643645,0,400,400,400,400,400,400,,
8691190643669,0,400,400,400,400,400,400,,
8691190643652,0,400,400,400,400,400,400,,
8691190643690,0,400,400,400,400,400,400,,
8691190643713,0,400,400,400,400,400,400,,
8691190643720,0,400,400,400,400,400,400,,
8691190646462,0,400,400,400,400,400,400,,
8691190120726,0,2700,2700,2600,2450,2450,2450,,
8691190891596,0,1000,1000,950,900,900,900,,
309978695301,0,3600,3600,3450,3250,3250,3250,,
309978695325,0,3600,3600,3450,3250,3250,3250,,
309978695806,0,3600,3600,3450,3250,3250,3250,,
309976623818,0,3600,3600,3450,3250,3250,3250,,
4627089431721,10,1700,1650,1650,1550,1550,1550,,
4627089431882,12,1700,1650,1650,1550,1550,1550,,
4627089430441,7,3700,3550,3550,3350,3350,3350,,
4627089431516,4,3800,3650,3650,3450,3450,3450,,
4627089431226,5,1550,1500,1500,1400,1400,1400,,
3600541154414,0,5750,5750,5500,5200,5200,5200,,
3600540757371,0,4800,4800,4600,4350,4350,4350,,
3600540757388,0,6250,6250,5950,5650,5650,5650,,
3600540667434,0,3800,3800,3650,3450,3450,3450,,
3600540763402,0,5300,5300,5050,4800,4800,4800,,
3600542012287,0,2450,2450,2350,2250,2250,2250,,
3600541328167,0,5150,5150,4900,4650,4650,4650,,
3600540012616,0,1500,1500,1450,1350,1350,1350,,
3600540009883,0,1500,1500,1450,1350,1350,1350,,
3600540012890,0,1500,1500,1450,1350,1350,1350,,
3600540010209,0,1500,1500,1450,1350,1350,1350,,
3600540012975,0,1500,1500,1450,1350,1350,1350,,
3600540676795,0,1250,1250,1200,1150,1150,1150,,
3600541120860,0,1250,1250,1200,1150,1150,1150,,
3600540676979,0,1250,1250,1200,1150,1150,1150,,
3600540676986,0,1250,1250,1200,1150,1150,1150,,
